pays,code_pays,annee,produit,code_produit,nature,dispo_int,production,importation,exportation,variation_stock
Danemark,54,2012,Olives,2563,végétal,3.0,,4.0,0.0,0.0
Danemark,54,2012,"Plantes Oleiferes, Autre",2570,végétal,6.0,0.0,14.0,19.0,10.0
Danemark,54,2012,Huile de Soja,2571,végétal,16.0,12.0,27.0,23.0,0.0
Danemark,54,2012,Huile d'Arachide,2572,végétal,0.0,1.0,0.0,0.0,
Danemark,54,2012,Huile de Tournesol,2573,végétal,10.0,0.0,14.0,4.0,0.0
Danemark,54,2012,Huile de Colza&Moutarde,2574,végétal,137.0,186.0,49.0,99.0,0.0
Danemark,54,2012,Huile Graines de Coton,2575,végétal,0.0,,0.0,0.0,0.0
Danemark,54,2012,Huile de Palmistes,2576,végétal,0.0,0.0,0.0,0.0,0.0
Danemark,54,2012,Huile de Palme,2577,végétal,269.0,,359.0,90.0,0.0
Danemark,54,2012,Huile de Coco,2578,végétal,3.0,0.0,4.0,0.0,0.0
Danemark,54,2012,Huile de Sésame,2579,végétal,1.0,1.0,0.0,0.0,0.0
Danemark,54,2012,Huile d'Olive,2580,végétal,5.0,,5.0,0.0,0.0
Danemark,54,2012,Huile de Germe de Maïs,2582,végétal,1.0,,1.0,0.0,
Danemark,54,2012,Huil Plantes Oleif Autr,2586,végétal,-18.0,5.0,31.0,54.0,0.0
Danemark,54,2012,Tomates,2601,végétal,103.0,13.0,93.0,3.0,0.0
Danemark,54,2012,Oignons,2602,végétal,49.0,48.0,12.0,11.0,
Danemark,54,2012,"Légumes, Autres",2605,végétal,490.0,215.0,343.0,68.0,0.0
Danemark,54,2012,"Oranges, Mandarines",2611,végétal,252.0,,338.0,86.0,0.0
Danemark,54,2012,Citrons & Limes,2612,végétal,11.0,,13.0,1.0,0.0
Danemark,54,2012,Pamplemousse,2613,végétal,5.0,,8.0,4.0,0.0
Danemark,54,2012,"Agrumes, Autres",2614,végétal,2.0,,2.0,0.0,0.0
Danemark,54,2012,Bananes,2615,végétal,67.0,,74.0,7.0,
Danemark,54,2012,Bananes plantains,2616,végétal,0.0,,0.0,0.0,
Danemark,54,2012,Pommes,2617,végétal,210.0,19.0,282.0,91.0,0.0
Danemark,54,2012,Ananas,2618,végétal,24.0,,25.0,1.0,0.0
Danemark,54,2012,Dattes,2619,végétal,3.0,,3.0,0.0,
Danemark,54,2012,Raisin,2620,végétal,52.0,,59.0,7.0,0.0
Danemark,54,2012,"Fruits, Autres",2625,végétal,120.0,33.0,141.0,57.0,3.0
Danemark,54,2012,Café,2630,végétal,53.0,,60.0,7.0,0.0
Danemark,54,2012,Feve de Cacao,2633,végétal,20.0,,32.0,12.0,0.0
Danemark,54,2012,Thé,2635,végétal,2.0,,3.0,1.0,0.0
Danemark,54,2012,Poivre,2640,végétal,1.0,,1.0,0.0,
Danemark,54,2012,Piments,2641,végétal,1.0,,1.0,0.0,
Danemark,54,2012,Girofles,2642,végétal,0.0,,0.0,0.0,
Danemark,54,2012,"Épices, Autres",2645,végétal,8.0,0.0,10.0,1.0,0.0
Danemark,54,2012,Vin,2655,végétal,152.0,,194.0,41.0,0.0
Danemark,54,2012,Bière,2656,végétal,350.0,608.0,29.0,295.0,8.0
Danemark,54,2012,Boissons Fermentés,2657,végétal,4.0,7.0,18.0,21.0,0.0
Danemark,54,2012,Boissons Alcooliques,2658,végétal,54.0,47.0,29.0,22.0,0.0
Danemark,54,2012,"Alcool, non Comestible",2659,végétal,120.0,2.0,121.0,3.0,
Danemark,54,2012,Aliments pour enfants,2680,végétal,-14.0,,3.0,17.0,
Danemark,54,2012,Viande de Bovins,2731,animal,154.0,127.0,134.0,106.0,0.0
Danemark,54,2012,Viande d'Ovins/Caprins,2732,animal,4.0,1.0,4.0,1.0,
Danemark,54,2012,Viande de Suides,2733,animal,333.0,1669.0,141.0,1477.0,-1.0
Danemark,54,2012,Viande de Volailles,2734,animal,124.0,192.0,73.0,141.0,0.0
Danemark,54,2012,"Viande, Autre",2735,animal,5.0,4.0,1.0,0.0,0.0
Danemark,54,2012,Abats Comestible,2736,animal,50.0,244.0,67.0,261.0,0.0
Danemark,54,2012,Graisses Animales Crue,2737,animal,164.0,237.0,54.0,128.0,0.0
Danemark,54,2012,"Beurre, Ghee",2740,animal,13.0,39.0,20.0,45.0,0.0
Danemark,54,2012,Crème,2743,animal,55.0,65.0,16.0,26.0,
Danemark,54,2012,Oeufs,2744,animal,94.0,80.0,32.0,18.0,
Danemark,54,2012,Miel,2745,végétal,3.0,2.0,5.0,4.0,
Danemark,54,2012,Poissons Eau Douce,2761,animal,8.0,34.0,219.0,250.0,6.0
Danemark,54,2012,Perciform,2762,animal,48.0,171.0,284.0,394.0,-13.0
Danemark,54,2012,Poissons Pelagiques,2763,animal,133.0,279.0,898.0,1044.0,0.0
Danemark,54,2012,"Poissons Marins, Autres",2764,animal,0.0,0.0,0.0,0.0,
Danemark,54,2012,Crustacés,2765,animal,29.0,12.0,206.0,189.0,0.0
Danemark,54,2012,Cephalopodes,2766,animal,0.0,0.0,4.0,3.0,0.0
Danemark,54,2012,"Mollusques, Autres",2767,animal,20.0,40.0,13.0,34.0,0.0
Danemark,54,2012,Animaux Aquatiques Autre,2769,animal,0.0,0.0,0.0,0.0,0.0
Danemark,54,2012,Plantes Aquatiques,2775,animal,11.0,5.0,7.0,1.0,
Danemark,54,2012,Huiles de Poissons,2781,animal,106.0,89.0,166.0,150.0,0.0
Danemark,54,2012,Huiles de Foie de Poisso,2782,animal,2.0,0.0,3.0,0.0,
Danemark,54,2012,Riz (Eq Blanchi),2805,végétal,37.0,,42.0,4.0,0.0
Danemark,54,2012,Lait - Excl Beurre,2848,animal,1713.0,4995.0,960.0,4239.0,-2.0
Danemark,54,2013,Blé,2511,végétal,4074.0,4145.0,640.0,889.0,177.0
Danemark,54,2013,Orge,2513,végétal,2882.0,3950.0,120.0,1011.0,-178.0
Danemark,54,2013,Maïs,2514,végétal,136.0,76.0,280.0,21.0,-198.0
Danemark,54,2013,Seigle,2515,végétal,501.0,527.0,102.0,7.0,-121.0
Danemark,54,2013,Avoine,2516,végétal,327.0,313.0,52.0,30.0,-9.0
Danemark,54,2013,Millet,2517,végétal,0.0,,0.0,0.0,1.0
Danemark,54,2013,Sorgho,2518,végétal,2.0,,2.0,0.0,
Danemark,54,2013,"Céréales, Autres",2520,végétal,116.0,109.0,49.0,42.0,0.0
Danemark,54,2013,Pommes de Terre,2531,végétal,1576.0,1646.0,216.0,286.0,0.0
Danemark,54,2013,Manioc,2532,végétal,3.0,,3.0,0.0,0.0
Danemark,54,2013,Patates douces,2533,végétal,-5.0,,0.0,5.0,0.0
Danemark,54,2013,"Racines, Nda",2534,végétal,0.0,,0.0,0.0,0.0
Danemark,54,2013,"Sucre, canne",2536,végétal,0.0,,0.0,0.0,0.0
Danemark,54,2013,"Sucre, betterave",2537,végétal,2550.0,1994.0,0.0,0.0,556.0
Danemark,54,2013,Sucre Eq Brut,2542,végétal,249.0,420.0,134.0,294.0,-12.0
Danemark,54,2013,Edulcorants Autres,2543,végétal,224.0,140.0,147.0,64.0,0.0
Danemark,54,2013,Haricots,2546,végétal,1.0,,1.0,0.0,
Danemark,54,2013,Pois,2547,végétal,18.0,15.0,12.0,6.0,-3.0
Danemark,54,2013,Légumineuses Autres,2549,végétal,13.0,10.0,6.0,3.0,0.0
Danemark,54,2013,Noix,2551,végétal,30.0,0.0,36.0,5.0,0.0
Danemark,54,2013,Soja,2555,végétal,13.0,,14.0,1.0,0.0
Danemark,54,2013,Arachides Decortiquees,2556,végétal,5.0,,9.0,5.0,0.0
Danemark,54,2013,Graines de tournesol,2557,végétal,11.0,,19.0,7.0,0.0
Danemark,54,2013,Graines Colza/Moutarde,2558,végétal,621.0,688.0,73.0,139.0,-1.0
Danemark,54,2013,Graines de coton,2559,végétal,0.0,,0.0,0.0,0.0
Danemark,54,2013,Coco (Incl Coprah),2560,végétal,10.0,,11.0,1.0,0.0
Danemark,54,2013,Sésame,2561,végétal,2.0,,2.0,0.0,0.0
Danemark,54,2013,Palmistes,2562,végétal,0.0,,0.0,0.0,0.0
Danemark,54,2013,Olives,2563,végétal,3.0,,3.0,0.0,0.0
Danemark,54,2013,"Plantes Oleiferes, Autre",2570,végétal,10.0,0.0,20.0,19.0,9.0
Danemark,54,2013,Huile de Soja,2571,végétal,17.0,0.0,28.0,11.0,0.0
Danemark,54,2013,Huile d'Arachide,2572,végétal,1.0,1.0,0.0,0.0,
Danemark,54,2013,Huile de Tournesol,2573,végétal,10.0,0.0,14.0,4.0,0.0
Danemark,54,2013,Huile de Colza&Moutarde,2574,végétal,153.0,178.0,57.0,82.0,0.0
Danemark,54,2013,Huile Graines de Coton,2575,végétal,0.0,,0.0,0.0,0.0
Danemark,54,2013,Huile de Palmistes,2576,végétal,0.0,0.0,0.0,0.0,0.0
Danemark,54,2013,Huile de Palme,2577,végétal,271.0,,375.0,104.0,0.0
Danemark,54,2013,Huile de Coco,2578,végétal,4.0,0.0,4.0,0.0,0.0
Danemark,54,2013,Huile de Sésame,2579,végétal,1.0,1.0,0.0,0.0,0.0
Danemark,54,2013,Huile d'Olive,2580,végétal,6.0,,7.0,0.0,0.0
Danemark,54,2013,Huile de Germe de Maïs,2582,végétal,1.0,,1.0,0.0,
Danemark,54,2013,Huil Plantes Oleif Autr,2586,végétal,-6.0,5.0,37.0,48.0,0.0
Danemark,54,2013,Tomates,2601,végétal,99.0,13.0,91.0,5.0,0.0
Danemark,54,2013,Oignons,2602,végétal,50.0,48.0,12.0,11.0,
Danemark,54,2013,"Légumes, Autres",2605,végétal,474.0,226.0,326.0,78.0,0.0
Danemark,54,2013,"Oranges, Mandarines",2611,végétal,248.0,,345.0,97.0,0.0
Danemark,54,2013,Citrons & Limes,2612,végétal,11.0,,12.0,1.0,0.0
Danemark,54,2013,Pamplemousse,2613,végétal,7.0,,11.0,4.0,0.0
Danemark,54,2013,"Agrumes, Autres",2614,végétal,2.0,,2.0,0.0,0.0
Danemark,54,2013,Bananes,2615,végétal,84.0,,91.0,7.0,
Danemark,54,2013,Bananes plantains,2616,végétal,1.0,,1.0,0.0,
Danemark,54,2013,Pommes,2617,végétal,194.0,31.0,261.0,98.0,0.0
Danemark,54,2013,Ananas,2618,végétal,22.0,,23.0,1.0,0.0
Danemark,54,2013,Dattes,2619,végétal,3.0,,3.0,0.0,
Danemark,54,2013,Raisin,2620,végétal,49.0,,56.0,8.0,0.0
Danemark,54,2013,"Fruits, Autres",2625,végétal,129.0,38.0,142.0,62.0,11.0
Danemark,54,2013,Café,2630,végétal,54.0,,60.0,7.0,0.0
Danemark,54,2013,Feve de Cacao,2633,végétal,22.0,,34.0,12.0,0.0
Danemark,54,2013,Thé,2635,végétal,2.0,,3.0,1.0,0.0
Danemark,54,2013,Poivre,2640,végétal,1.0,,1.0,0.0,
Danemark,54,2013,Piments,2641,végétal,1.0,,1.0,0.0,
Danemark,54,2013,Girofles,2642,végétal,0.0,,0.0,0.0,
Danemark,54,2013,"Épices, Autres",2645,végétal,7.0,0.0,8.0,1.0,0.0
Danemark,54,2013,Vin,2655,végétal,159.0,,206.0,48.0,1.0
Danemark,54,2013,Bière,2656,végétal,346.0,617.0,38.0,302.0,-6.0
Danemark,54,2013,Boissons Fermentés,2657,végétal,5.0,18.0,14.0,26.0,0.0
Danemark,54,2013,Boissons Alcooliques,2658,végétal,60.0,47.0,35.0,22.0,0.0
Danemark,54,2013,"Alcool, non Comestible",2659,végétal,126.0,3.0,130.0,6.0,
Danemark,54,2013,Aliments pour enfants,2680,végétal,-23.0,,3.0,25.0,
Danemark,54,2013,Viande de Bovins,2731,animal,161.0,128.0,136.0,103.0,0.0
Danemark,54,2013,Viande d'Ovins/Caprins,2732,animal,5.0,2.0,4.0,1.0,
Danemark,54,2013,Viande de Suides,2733,animal,291.0,1589.0,159.0,1447.0,-10.0
Danemark,54,2013,Viande de Volailles,2734,animal,151.0,172.0,101.0,122.0,0.0
Danemark,54,2013,"Viande, Autre",2735,animal,5.0,4.0,1.0,1.0,0.0
Danemark,54,2013,Abats Comestible,2736,animal,57.0,242.0,79.0,264.0,0.0
Danemark,54,2013,Graisses Animales Crue,2737,animal,161.0,228.0,58.0,125.0,0.0
Danemark,54,2013,"Beurre, Ghee",2740,animal,21.0,43.0,17.0,38.0,-1.0
Danemark,54,2013,Crème,2743,animal,51.0,49.0,23.0,21.0,
Danemark,54,2013,Oeufs,2744,animal,96.0,82.0,28.0,14.0,
Danemark,54,2013,Miel,2745,végétal,4.0,2.0,5.0,2.0,
Danemark,54,2013,Poissons Eau Douce,2761,animal,4.0,32.0,229.0,259.0,2.0
Danemark,54,2013,Perciform,2762,animal,64.0,333.0,324.0,668.0,75.0
Danemark,54,2013,Poissons Pelagiques,2763,animal,141.0,279.0,702.0,840.0,0.0
Danemark,54,2013,"Poissons Marins, Autres",2764,animal,0.0,0.0,0.0,0.0,
Danemark,54,2013,Crustacés,2765,animal,30.0,12.0,209.0,190.0,0.0
Danemark,54,2013,Cephalopodes,2766,animal,0.0,0.0,4.0,3.0,0.0
Danemark,54,2013,"Mollusques, Autres",2767,animal,9.0,43.0,12.0,46.0,0.0
Danemark,54,2013,Animaux Aquatiques Autre,2769,animal,2.0,1.0,0.0,0.0,0.0
Danemark,54,2013,Plantes Aquatiques,2775,animal,46.0,40.0,7.0,1.0,
Danemark,54,2013,Huiles de Poissons,2781,animal,63.0,86.0,98.0,121.0,0.0
Danemark,54,2013,Huiles de Foie de Poisso,2782,animal,2.0,0.0,2.0,0.0,
Danemark,54,2013,Riz (Eq Blanchi),2805,végétal,35.0,,40.0,5.0,0.0
Danemark,54,2013,Lait - Excl Beurre,2848,animal,2387.0,5105.0,980.0,3694.0,-4.0
Dominique,55,2012,Blé,2511,végétal,5.0,,5.0,0.0,0.0
Dominique,55,2012,Orge,2513,végétal,0.0,,1.0,0.0,0.0
Dominique,55,2012,Maïs,2514,végétal,1.0,0.0,0.0,,0.0
Dominique,55,2012,Avoine,2516,végétal,0.0,,0.0,,
Dominique,55,2012,"Céréales, Autres",2520,végétal,0.0,,0.0,,
Dominique,55,2012,Pommes de Terre,2531,végétal,1.0,0.0,1.0,0.0,
Dominique,55,2012,Manioc,2532,végétal,1.0,1.0,,,
Dominique,55,2012,Patates douces,2533,végétal,2.0,2.0,,0.0,
Dominique,55,2012,"Racines, Nda",2534,végétal,19.0,20.0,0.0,0.0,
Dominique,55,2012,Ignames,2535,végétal,14.0,14.0,,0.0,
Dominique,55,2012,"Sucre, canne",2536,végétal,5.0,5.0,,0.0,
Dominique,55,2012,Sucre Eq Brut,2542,végétal,3.0,,2.0,0.0,0.0
Dominique,55,2012,Edulcorants Autres,2543,végétal,0.0,,0.0,0.0,0.0
Dominique,55,2012,Haricots,2546,végétal,0.0,,0.0,,0.0
Dominique,55,2012,Pois,2547,végétal,0.0,,0.0,,0.0
Dominique,55,2012,Légumineuses Autres,2549,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2012,Noix,2551,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2012,Soja,2555,végétal,0.0,,0.0,,
Dominique,55,2012,Arachides Decortiquees,2556,végétal,0.0,,0.0,,
Dominique,55,2012,Graines Colza/Moutarde,2558,végétal,0.0,,0.0,,
Dominique,55,2012,Coco (Incl Coprah),2560,végétal,5.0,8.0,0.0,0.0,-3.0
Dominique,55,2012,Olives,2563,végétal,0.0,,0.0,,
Dominique,55,2012,"Plantes Oleiferes, Autre",2570,végétal,0.0,,0.0,,
Dominique,55,2012,Huile de Soja,2571,végétal,0.0,,0.0,0.0,0.0
Dominique,55,2012,Huile de Palmistes,2576,végétal,0.0,,0.0,,
Dominique,55,2012,Huile de Palme,2577,végétal,0.0,,0.0,0.0,
Dominique,55,2012,Huile de Coco,2578,végétal,1.0,1.0,0.0,0.0,0.0
Dominique,55,2012,Huile d'Olive,2580,végétal,0.0,,0.0,,
Dominique,55,2012,Huile de Germe de Maïs,2582,végétal,0.0,,0.0,0.0,0.0
Dominique,55,2012,Huil Plantes Oleif Autr,2586,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2012,Tomates,2601,végétal,1.0,0.0,0.0,0.0,
Dominique,55,2012,Oignons,2602,végétal,0.0,,0.0,,
Dominique,55,2012,"Légumes, Autres",2605,végétal,7.0,6.0,1.0,0.0,0.0
Dominique,55,2012,"Oranges, Mandarines",2611,végétal,7.0,6.0,1.0,0.0,
Dominique,55,2012,Citrons & Limes,2612,végétal,1.0,1.0,0.0,0.0,
Dominique,55,2012,Pamplemousse,2613,végétal,13.0,14.0,0.0,0.0,
Dominique,55,2012,"Agrumes, Autres",2614,végétal,0.0,,,0.0,
Dominique,55,2012,Bananes,2615,végétal,19.0,20.0,,1.0,0.0
Dominique,55,2012,Bananes plantains,2616,végétal,5.0,6.0,,0.0,0.0
Dominique,55,2012,Pommes,2617,végétal,0.0,,0.0,,
Dominique,55,2012,Ananas,2618,végétal,0.0,0.0,0.0,0.0,
Dominique,55,2012,Raisin,2620,végétal,0.0,,0.0,,
Dominique,55,2012,"Fruits, Autres",2625,végétal,3.0,4.0,0.0,1.0,
Dominique,55,2012,Café,2630,végétal,0.0,0.0,0.0,0.0,
Dominique,55,2012,Feve de Cacao,2633,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2012,Thé,2635,végétal,0.0,,0.0,,
Dominique,55,2012,Poivre,2640,végétal,0.0,,0.0,0.0,
Dominique,55,2012,Girofles,2642,végétal,0.0,,0.0,,
Dominique,55,2012,"Épices, Autres",2645,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2012,Vin,2655,végétal,0.0,,0.0,0.0,
Dominique,55,2012,Bière,2656,végétal,1.0,,1.0,0.0,0.0
Dominique,55,2012,Boissons Fermentés,2657,végétal,0.0,,0.0,0.0,
Dominique,55,2012,Boissons Alcooliques,2658,végétal,1.0,1.0,0.0,0.0,0.0
Dominique,55,2012,"Alcool, non Comestible",2659,végétal,0.0,,0.0,,
Dominique,55,2012,Aliments pour enfants,2680,végétal,0.0,,0.0,,
Dominique,55,2012,Viande de Bovins,2731,animal,1.0,1.0,0.0,,
Dominique,55,2012,Viande d'Ovins/Caprins,2732,animal,0.0,0.0,0.0,,
Dominique,55,2012,Viande de Suides,2733,animal,1.0,0.0,1.0,0.0,0.0
Dominique,55,2012,Viande de Volailles,2734,animal,2.0,0.0,2.0,,0.0
Dominique,55,2012,"Viande, Autre",2735,animal,0.0,,0.0,,
Dominique,55,2012,Abats Comestible,2736,animal,0.0,0.0,0.0,,
Dominique,55,2012,Graisses Animales Crue,2737,animal,2.0,0.0,2.0,,0.0
Dominique,55,2012,"Beurre, Ghee",2740,animal,0.0,,0.0,,0.0
Dominique,55,2012,Crème,2743,animal,0.0,,0.0,,
Dominique,55,2012,Oeufs,2744,animal,0.0,0.0,0.0,,
Dominique,55,2012,Miel,2745,végétal,0.0,,0.0,,
Dominique,55,2012,Poissons Eau Douce,2761,animal,0.0,0.0,0.0,,
Dominique,55,2012,Perciform,2762,animal,0.0,,0.0,,
Dominique,55,2012,Poissons Pelagiques,2763,animal,1.0,0.0,1.0,0.0,0.0
Dominique,55,2012,"Poissons Marins, Autres",2764,animal,0.0,0.0,0.0,0.0,
Dominique,55,2012,Crustacés,2765,animal,0.0,0.0,0.0,,
Dominique,55,2012,Cephalopodes,2766,animal,0.0,,0.0,,
Dominique,55,2012,"Mollusques, Autres",2767,animal,0.0,,0.0,,
Dominique,55,2012,Animaux Aquatiques Autre,2769,animal,0.0,,0.0,,
Dominique,55,2012,Plantes Aquatiques,2775,animal,0.0,,0.0,0.0,
Dominique,55,2012,Huiles de Foie de Poisso,2782,animal,0.0,,0.0,,
Dominique,55,2012,Riz (Eq Blanchi),2805,végétal,1.0,,0.0,0.0,0.0
Dominique,55,2012,Lait - Excl Beurre,2848,animal,14.0,8.0,6.0,0.0,1.0
Dominique,55,2013,Blé,2511,végétal,6.0,,7.0,0.0,-1.0
Dominique,55,2013,Orge,2513,végétal,0.0,,0.0,0.0,0.0
Dominique,55,2013,Maïs,2514,végétal,0.0,0.0,0.0,,0.0
Dominique,55,2013,Avoine,2516,végétal,0.0,,0.0,,
Dominique,55,2013,"Céréales, Autres",2520,végétal,0.0,,0.0,,
Dominique,55,2013,Pommes de Terre,2531,végétal,1.0,0.0,1.0,0.0,
Dominique,55,2013,Manioc,2532,végétal,1.0,1.0,,,
Dominique,55,2013,Patates douces,2533,végétal,2.0,2.0,,0.0,
Dominique,55,2013,"Racines, Nda",2534,végétal,19.0,19.0,0.0,0.0,
Dominique,55,2013,Ignames,2535,végétal,13.0,14.0,,0.0,
Dominique,55,2013,"Sucre, canne",2536,végétal,5.0,5.0,,0.0,
Dominique,55,2013,Sucre Eq Brut,2542,végétal,3.0,,1.0,0.0,2.0
Dominique,55,2013,Edulcorants Autres,2543,végétal,0.0,,0.0,0.0,0.0
Dominique,55,2013,Haricots,2546,végétal,0.0,,0.0,,0.0
Dominique,55,2013,Pois,2547,végétal,0.0,,0.0,,0.0
Dominique,55,2013,Légumineuses Autres,2549,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2013,Noix,2551,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2013,Soja,2555,végétal,0.0,,0.0,,
Dominique,55,2013,Arachides Decortiquees,2556,végétal,0.0,,0.0,,
Dominique,55,2013,Graines Colza/Moutarde,2558,végétal,0.0,,0.0,,
Dominique,55,2013,Coco (Incl Coprah),2560,végétal,5.0,8.0,0.0,0.0,-3.0
Dominique,55,2013,Olives,2563,végétal,0.0,,0.0,,
Dominique,55,2013,"Plantes Oleiferes, Autre",2570,végétal,0.0,,0.0,,
Dominique,55,2013,Huile de Soja,2571,végétal,0.0,,0.0,0.0,0.0
Dominique,55,2013,Huile de Palmistes,2576,végétal,0.0,,0.0,,
Dominique,55,2013,Huile de Palme,2577,végétal,0.0,,0.0,0.0,
Dominique,55,2013,Huile de Coco,2578,végétal,1.0,1.0,0.0,0.0,0.0
Dominique,55,2013,Huile d'Olive,2580,végétal,0.0,,0.0,,
Dominique,55,2013,Huile de Germe de Maïs,2582,végétal,0.0,,0.0,0.0,0.0
Dominique,55,2013,Huil Plantes Oleif Autr,2586,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2013,Tomates,2601,végétal,0.0,0.0,0.0,0.0,
Dominique,55,2013,Oignons,2602,végétal,0.0,,0.0,,
Dominique,55,2013,"Légumes, Autres",2605,végétal,7.0,7.0,1.0,0.0,0.0
Dominique,55,2013,"Oranges, Mandarines",2611,végétal,7.0,7.0,1.0,0.0,
Dominique,55,2013,Citrons & Limes,2612,végétal,1.0,1.0,0.0,0.0,
Dominique,55,2013,Pamplemousse,2613,végétal,14.0,14.0,0.0,0.0,
Dominique,55,2013,"Agrumes, Autres",2614,végétal,0.0,,,0.0,
Dominique,55,2013,Bananes,2615,végétal,18.0,20.0,,2.0,0.0
Dominique,55,2013,Bananes plantains,2616,végétal,5.0,6.0,,1.0,0.0
Dominique,55,2013,Pommes,2617,végétal,0.0,,0.0,,
Dominique,55,2013,Ananas,2618,végétal,0.0,0.0,0.0,0.0,
Dominique,55,2013,Raisin,2620,végétal,0.0,,0.0,,
Dominique,55,2013,"Fruits, Autres",2625,végétal,4.0,4.0,0.0,0.0,
Dominique,55,2013,Café,2630,végétal,0.0,0.0,0.0,0.0,
Dominique,55,2013,Feve de Cacao,2633,végétal,0.0,0.0,0.0,1.0,1.0
Dominique,55,2013,Thé,2635,végétal,0.0,,0.0,,
Dominique,55,2013,Poivre,2640,végétal,0.0,,0.0,0.0,
Dominique,55,2013,Girofles,2642,végétal,0.0,,0.0,,
Dominique,55,2013,"Épices, Autres",2645,végétal,0.0,0.0,0.0,0.0,0.0
Dominique,55,2013,Vin,2655,végétal,0.0,,0.0,0.0,
Dominique,55,2013,Bière,2656,végétal,1.0,,1.0,1.0,0.0
Dominique,55,2013,Boissons Fermentés,2657,végétal,0.0,,0.0,0.0,
Dominique,55,2013,Boissons Alcooliques,2658,végétal,1.0,1.0,1.0,0.0,0.0
Dominique,55,2013,"Alcool, non Comestible",2659,végétal,0.0,,0.0,,
Dominique,55,2013,Aliments pour enfants,2680,végétal,0.0,,0.0,,
Dominique,55,2013,Viande de Bovins,2731,animal,1.0,1.0,0.0,,
Dominique,55,2013,Viande d'Ovins/Caprins,2732,animal,0.0,0.0,0.0,,
Dominique,55,2013,Viande de Suides,2733,animal,1.0,0.0,0.0,0.0,0.0
Dominique,55,2013,Viande de Volailles,2734,animal,4.0,0.0,4.0,,0.0
Dominique,55,2013,"Viande, Autre",2735,animal,0.0,,0.0,,
Dominique,55,2013,Abats Comestible,2736,animal,0.0,0.0,0.0,,
Dominique,55,2013,Graisses Animales Crue,2737,animal,6.0,0.0,6.0,,0.0
Dominique,55,2013,"Beurre, Ghee",2740,animal,0.0,,0.0,,0.0
Dominique,55,2013,Crème,2743,animal,0.0,,0.0,,
Dominique,55,2013,Oeufs,2744,animal,0.0,0.0,0.0,,
Dominique,55,2013,Miel,2745,végétal,0.0,,0.0,,
Dominique,55,2013,Poissons Eau Douce,2761,animal,0.0,0.0,0.0,,
Dominique,55,2013,Perciform,2762,animal,0.0,,0.0,,
Dominique,55,2013,Poissons Pelagiques,2763,animal,1.0,0.0,1.0,0.0,0.0
Dominique,55,2013,"Poissons Marins, Autres",2764,animal,0.0,0.0,0.0,0.0,
Dominique,55,2013,Crustacés,2765,animal,0.0,0.0,0.0,,
Dominique,55,2013,Cephalopodes,2766,animal,0.0,,0.0,,
Dominique,55,2013,"Mollusques, Autres",2767,animal,0.0,,0.0,,
Dominique,55,2013,Animaux Aquatiques Autre,2769,animal,0.0,,0.0,,
Dominique,55,2013,Plantes Aquatiques,2775,animal,0.0,,0.0,0.0,
Dominique,55,2013,Huiles de Foie de Poisso,2782,animal,0.0,,0.0,,
Dominique,55,2013,Riz (Eq Blanchi),2805,végétal,1.0,,1.0,0.0,-1.0
Dominique,55,2013,Lait - Excl Beurre,2848,animal,13.0,8.0,4.0,0.0,2.0
République dominicaine,56,2012,Blé,2511,végétal,565.0,,573.0,9.0,0.0
République dominicaine,56,2012,Orge,2513,végétal,69.0,,69.0,0.0,0.0
République dominicaine,56,2012,Maïs,2514,végétal,1055.0,42.0,1014.0,1.0,0.0
République dominicaine,56,2012,Avoine,2516,végétal,0.0,,0.0,0.0,0.0
République dominicaine,56,2012,Sorgho,2518,végétal,2.0,2.0,0.0,,0.0
République dominicaine,56,2012,"Céréales, Autres",2520,végétal,1.0,,2.0,0.0,0.0
République dominicaine,56,2012,Pommes de Terre,2531,végétal,68.0,61.0,9.0,2.0,
République dominicaine,56,2012,Manioc,2532,végétal,171.0,170.0,2.0,0.0,
République dominicaine,56,2012,Patates douces,2533,végétal,33.0,44.0,,11.0,
République dominicaine,56,2012,"Racines, Nda",2534,végétal,31.0,33.0,,1.0,
République dominicaine,56,2012,Ignames,2535,végétal,28.0,29.0,,0.0,
République dominicaine,56,2012,"Sucre, canne",2536,végétal,4866.0,4866.0,,,
République dominicaine,56,2012,Sucre Eq Brut,2542,végétal,351.0,561.0,22.0,232.0,0.0
République dominicaine,56,2012,Edulcorants Autres,2543,végétal,4.0,0.0,7.0,3.0,
République dominicaine,56,2012,Haricots,2546,végétal,77.0,32.0,45.0,1.0,0.0
République dominicaine,56,2012,Pois,2547,végétal,1.0,0.0,0.0,,
République dominicaine,56,2012,Légumineuses Autres,2549,végétal,42.0,42.0,0.0,0.0,0.0
République dominicaine,56,2012,Noix,2551,végétal,1.0,1.0,0.0,0.0,0.0
République dominicaine,56,2012,Soja,2555,végétal,1.0,,1.0,,
